tag,env,mode,seed,d,B,epoch,minibatch,resid_full,R_theta_full,cos_full_centered_full,cos_uniform_centered_full,resid_meanhead,R_theta_meanhead,cos_full_centered_meanhead,cos_uniform_centered_meanhead,resid_scalehead,R_theta_scalehead,cos_full_centered_scalehead,cos_uniform_centered_scalehead,resid_trunk,R_theta_trunk,cos_full_centered_trunk,cos_uniform_centered_trunk,meanout_full,meanout_uniform,meanout_centered,kl_full,kl_uniform,kl_centered,R_meanout,R_kl,resid_meanout,cos_meanout_full_centered,kl_full_fd_check
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,0,3.551735845542154e-08,11.969161754100954,0.2085493679472704,0.12793769420632622,3.829601549398849e-08,11.046374051056931,0.17089778320753726,0.0823331106937903,3.337976052148044e-08,17.02591472606596,0.11376980280641434,0.055602174559915216,3.553079510180873e-08,10.766855499070347,0.2665532726512831,0.1792045187902276,2681.579038981343,2683.3650609392803,238.53542121439236,2759.767380439878,2755.8775142997747,248.79886574257492,11.249335831459167,11.076728609973614,7.723448529677353e-09,0.2118597503089813,2753.995479409966
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,1,3.522914572549891e-08,13.68760459773437,0.18786680863722155,0.11690223259697409,3.4508576468098834e-08,14.146469871725376,0.1994434728228116,0.1310872487832957,3.4483404758036315e-08,16.464678463003647,0.0907979336041799,0.030396337111332442,3.5973148068237015e-08,12.603890807180052,0.21713140505170553,0.14087924826452705,3768.5355414431297,3728.7059543605055,254.57518956834022,3811.9352500905106,3770.7314858148193,263.16890379584333,14.646776697615016,14.32818023492623,2.884475900473014e-09,0.22357988080571897,3805.164647498679
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,2,3.447714463208933e-08,8.85591587108282,0.2897388984341193,0.1846023302979662,3.8538270746438286e-08,6.628583658216182,0.33466900464216803,0.19730512194132646,3.2735022522897045e-08,12.998431213924087,0.18097174869444985,0.10604022957734895,3.4277728427190456e-08,8.478557302624461,0.32236577524287546,0.21466245196408282,1664.4851809354773,1587.0438868935262,250.29556740840707,1735.948018084478,1655.8303187268714,259.7378087180969,6.340679155152363,6.375006884438603,5.070524113824063e-09,0.40803227912146756,1732.4447933476438
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,3,3.5407611010250846e-08,9.570495650702698,0.2115868129851989,0.11067062570035281,3.953817263039179e-08,7.091497878967058,0.24798443301544507,0.11331748253575784,3.355737007274517e-08,15.395833298962778,0.10370933959655211,0.03923866711310376,3.5191310034388e-08,8.984264618238324,0.24745829287530027,0.14152523323992364,1798.8280025346724,1773.011346506264,323.05533116715327,1869.7813516213491,1841.2162506686202,330.3929135849353,5.4882590548827,5.572807935528818,3.756946236568095e-09,0.2917103209326988,1866.1477055901057
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,4,3.397284392731754e-08,10.501171019140555,0.18227076097139805,0.08940625076326922,3.205343686347191e-08,9.349428415549221,0.1621234254223739,0.05707080286432387,3.272726019246101e-08,13.94078601418235,0.10219501677343824,0.030951699413759276,3.530459548516376e-08,9.769695061031708,0.2255772486875456,0.12730401048054438,1951.0939895085937,1952.6086236699023,190.73919634835843,2013.5753943998773,2011.0889233431387,201.71273305996934,10.237060137884432,9.970064322836926,5.145506808800276e-09,0.20295747230219416,2010.071501372572
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,5,3.480733084954421e-08,11.237771402376866,0.19116198516962007,0.10469757195426282,3.4123059197829617e-08,10.572149156353932,0.06157262161850321,-0.03293193750110201,3.403267268641674e-08,15.615000209544414,0.145285764495784,0.08230462236197557,3.5572419462539924e-08,10.008352650873048,0.26815371244679403,0.1741766354335117,2439.5932214958666,2436.9437625474566,263.2845547995427,2505.2222628764143,2497.3444963854067,273.0734809703313,9.255931341672762,9.1453204738571,3.9872521343726074e-09,0.17134384197956387,2501.073196087476
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,6,3.57151843019041e-08,9.966719221964182,0.18978360927614643,0.09214039434400004,3.427665793020179e-08,9.201203812043659,0.11587676475314707,0.007977507045825023,3.524903423258699e-08,13.571767057694673,0.12545329114805315,0.05259493239729124,3.6516213700471034e-08,9.039531393439976,0.24818030326057844,0.142939702750275,2014.147693914602,2035.6257512698562,210.32653212102224,2081.206262123115,2097.1836904649545,221.6759275223967,9.678406859761013,9.460583807653446,4.478300295164025e-09,0.15211501072660774,2076.985078683472
WalkerRun_weighted_mle_s104_final,WalkerRun,weighted_mle,104,6,2048,0,7,3.6209879708331655e-08,9.756513884479611,0.2752933723474234,0.17922582695732855,3.186331346495427e-08,9.258590797783897,0.33254733573572365,0.23475418633693793,4.094387929989222e-08,13.559228542468436,0.16291313380506597,0.09068814774353048,3.5004467321782774e-08,8.764372513394724,0.301819846725741,0.19632440012613572,2281.848894225166,2172.767355005797,256.0370272421578,2330.9701945330953,2220.59193247737,264.46545379756583,8.486145064287136,8.396529303131992,3.3652851283222677e-09,0.405459472085068,2327.651158272839
